monomer,log_r,mol1_HOMO_1,mol1_HOMO,mol1_LUMO,mol1_LUMO_Add1,mol2_HOMO_1,mol2_HOMO,mol2_LUMO,mol2_LUMO_Add1,rad1_HOMO_1,rad1_HOMO,rad1_LUMO,rad1_LUMO_Add1
"Styrene.Styrene, p-phenyl ketone",2.58,-0.230012,-0.203579,-0.064886,-0.034535,-0.230012,-0.203579,-0.064886,-0.034535,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Styrene, p-phenyl ketone",0.55,-0.230012,-0.203579,-0.064886,-0.034535,-0.230012,-0.203579,-0.064886,-0.034535,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Butene-1, 4-phenyl-",0.024,-0.225605,-0.214809,-0.032968,-0.031657,-0.307886,-0.266671,-0.092915,-0.013216,-0.215215,-0.144537,-0.075589,-0.03077
"Benzophenone, 2-hydroxy- 4-(methacryloxy)-.Methacrylate, methyl",0.315,-0.242223,-0.232505,-0.073856,0.03591,-0.223145,-0.207727,-0.100802,-0.083422,-0.220687,-0.179645,-0.127212,0.015165
"Butadiene, 2-chloro-.Isopropenyl methyl ketone",0.14,-0.248613,-0.208986,-0.089073,0.024216,-0.26474,-0.21853,-0.072528,0.004882,-0.193473,-0.185383,-0.134148,-0.007993
"Citraconimide, N-(4-acetoxyphenyl)-.Styrene",0.151,-0.230012,-0.203579,-0.064886,-0.034535,-0.232906,-0.209892,-0.12845,-0.046851,-0.223398,-0.14625,-0.104501,-0.032198
"Citraconimide, N-(4-acetoxyphenyl)-.Styrene",0.151,-0.230012,-0.203579,-0.064886,-0.034535,-0.232906,-0.209892,-0.12845,-0.046851,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Tricyclo[4.2.2.02,5]dec-7-ene-",0.25,-0.235927,-0.212758,-0.011544,0.021291,-0.307886,-0.266671,-0.092915,-0.013216,-0.232155,-0.137956,-0.069898,0.02116
"Maleimide, N-ethyl-α-chloro-.Methacrylate, methyl",0.53,-0.242223,-0.232505,-0.073856,0.03591,-0.247188,-0.242885,-0.133183,-0.006152,-0.220687,-0.179645,-0.127212,0.015165
"Maleimide, N-ethyl-α-chloro-.Methacrylate, methyl",0.53,-0.242223,-0.232505,-0.073856,0.03591,-0.247188,-0.242885,-0.133183,-0.006152,-0.220687,-0.179645,-0.127212,0.015165
"Fumarate, dibutyl.Styrene",0.35,-0.230012,-0.203579,-0.064886,-0.034535,-0.240764,-0.235692,-0.109331,-0.00099,-0.223398,-0.14625,-0.104501,-0.032198
"Fumarate, dibutyl.Styrene",0.35,-0.230012,-0.203579,-0.064886,-0.034535,-0.240764,-0.235692,-0.109331,-0.00099,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylonitrile.Methacrylate, butyl",0.98,-0.239756,-0.228526,-0.071208,0.023582,-0.307886,-0.266671,-0.092915,-0.013216,-0.217186,-0.177425,-0.12491,0.017004
"Acrylonitrile.Methacrylate, butyl",0.98,-0.239756,-0.228526,-0.071208,0.023582,-0.307886,-0.266671,-0.092915,-0.013216,-0.217186,-0.177425,-0.12491,0.017004
"Fumarate, diethyl.Vinyl chloride",0.13,-0.275305,-0.232771,-0.038977,0.013494,-0.240998,-0.235935,-0.109954,-0.001315,-0.266374,-0.159615,-0.090875,0.020184
"Fumarate, diethyl.Vinyl chloride",0.13,-0.275305,-0.232771,-0.038977,0.013494,-0.240998,-0.235935,-0.109954,-0.001315,-0.266374,-0.159615,-0.090875,0.020184
"N-Vinylpyrrolidone.Pyridine, 2-vinyl-",12.4,-0.214771,-0.212185,-0.075182,-0.04993,-0.214269,-0.199943,-0.039613,0.015297,-0.206639,-0.158027,-0.116963,-0.04953
"Methacrylate, butyl.Styrene chloromethyl-",1.46,-0.231387,-0.210254,-0.07027,-0.055529,-0.239756,-0.228526,-0.071208,0.023582,-0.225811,-0.152742,-0.111032,-0.052964
"Methacrylate, p-chlorophenyl.Styrene",0.34,-0.230012,-0.203579,-0.064886,-0.034535,-0.241928,-0.220046,-0.082675,-0.052413,-0.223398,-0.14625,-0.104501,-0.032198
"Imidazole, N-Vinyl-.Silane, methacryloxypropyltrimethoxy-",2.27,-0.23215,-0.225911,-0.070246,0.016724,-0.225462,-0.209869,-0.057559,0.013281,-0.218708,-0.179446,-0.126863,0.013168
"Acrylate, 3,4-epoxyhexahydrobenzyl.Styrene",0.27,-0.230012,-0.203579,-0.064886,-0.034535,-0.236054,-0.222977,-0.081899,0.028025,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, 3,4-epoxyhexahydrobenzyl.Styrene",0.27,-0.230012,-0.203579,-0.064886,-0.034535,-0.236054,-0.222977,-0.081899,0.028025,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylamide, N-methylol.Methacrylate, methyl",1.62,-0.242223,-0.232505,-0.073856,0.03591,-0.236916,-0.224383,-0.07763,0.009051,-0.220687,-0.17964499999999997,-0.127212,0.015165
"Acrylamide, N-methylol.Methacrylate, methyl",1.62,-0.242223,-0.232505,-0.073856,0.03591,-0.236916,-0.224383,-0.07763,0.009051,-0.220687,-0.17964499999999997,-0.127212,0.015165
"Acrylamide, N-methylol.Methacrylate, methyl",1.62,-0.242223,-0.232505,-0.073856,0.03591,-0.236916,-0.224383,-0.07763,0.009051,-0.220687,-0.17964499999999997,-0.127212,0.015165
"Acetate, trichloro-, allyl.Vinyl acetate",0.41,-0.242132,-0.227671,-0.048528,-0.00357,-0.25781,-0.248656,-0.079517,-0.064568,-0.232249,-0.142258,-0.083674,-0.025058
"Acrylate, methyl.Pyridine, 2-methyl-5-vinyl-",1.0,-0.212011,-0.208375,-0.072613,-0.050408,-0.258109,-0.234553,-0.080381,0.040831,-0.207045,-0.151043,-0.109466,-0.050437
"Methacrylate, 2-chloroethyl.Styrene",0.35,-0.230012,-0.203579,-0.064886,-0.034535,-0.24633,-0.238928,-0.079604,0.000506,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 2-chloroethyl.Styrene",0.345,-0.230012,-0.203579,-0.064886,-0.034535,-0.24633,-0.238928,-0.079604,0.000506,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 2-chloroethyl.Styrene",0.42,-0.230012,-0.203579,-0.064886,-0.034535,-0.24633,-0.238928,-0.079604,0.000506,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 2-chloroethyl.Styrene",0.35,-0.230012,-0.203579,-0.064886,-0.034535,-0.24633,-0.238928,-0.079604,0.000506,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylic acid, α-bromo-.Pyrrolidone, N-vinyl-",0.25,-0.214269,-0.199943,-0.039613,0.015297,-0.241751,-0.239344,-0.098098,-0.036423,-0.202238,-0.121465,-0.07697,0.000309
"Acrylate, α-[2,2-bis(carbomethoxy)ethyl]-, methyl.Styrene",0.58,-0.230012,-0.203579,-0.064886,-0.034535,-0.236338,-0.234445,-0.079884,-0.037252,-0.223398,-0.14625,-0.104501,-0.032198
Methacrylic anhydride.Styrene,0.13,-0.230012,-0.203579,-0.064886,-0.034535,-0.250155,-0.229546,-0.099553,-0.077174,-0.223398,-0.14625,-0.104501,-0.032198
Methacrylic anhydride.Styrene,0.1,-0.230012,-0.203579,-0.064886,-0.034535,-0.250155,-0.229546,-0.099553,-0.077174,-0.223398,-0.14625,-0.104501,-0.032198
Methacrylic anhydride.Styrene,0.13,-0.230012,-0.203579,-0.064886,-0.034535,-0.250155,-0.229546,-0.099553,-0.077174,-0.223398,-0.14625,-0.104501,-0.032198
Methacrylic anhydride.Styrene,0.1,-0.230012,-0.203579,-0.064886,-0.034535,-0.250155,-0.229546,-0.099553,-0.077174,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, methyl.Fumarate, diisopropyl",0.091,-0.239274,-0.234233,-0.107735,0.00048,-0.258109,-0.234553,-0.080381,0.040831,-0.224575,-0.193061,-0.143353,-0.021477
"Acrylate, methyl.Fumarate, diisopropyl",0.091,-0.239274,-0.234233,-0.107735,0.00048,-0.258109,-0.234553,-0.080381,0.040831,-0.224575,-0.193061,-0.143353,-0.021477
"Acrylonitrile.Benzothiazole, vinylmercapto-",0.178,-0.217589,-0.194195,-0.067045,-0.041974,-0.307886,-0.266671,-0.092915,-0.013216,-0.208398,-0.140718,-0.094782,-0.058926
"Acrylonitrile.Benzothiazole, vinylmercapto-",0.178,-0.217589,-0.194195,-0.067045,-0.041974,-0.307886,-0.266671,-0.092915,-0.013216,-0.208398,-0.140718,-0.094782,-0.058926
Vinyl acetate.Vinyl cinnamate,1.2,-0.226471,-0.216181,-0.102335,-0.048051,-0.242132,-0.227671,-0.048528,-0.00357,-0.21153,-0.14234,-0.105843,-0.090329
"Acrylonitrile.Methacrylate, isobutyl",1.05,-0.240541,-0.229298,-0.071905,0.023504,-0.307886,-0.266671,-0.092915,-0.013216,-0.218305,-0.178355,-0.125777,0.014517
"Acrylonitrile.Methacrylate, isobutyl",1.05,-0.240541,-0.229298,-0.071905,0.023504,-0.307886,-0.266671,-0.092915,-0.013216,-0.218305,-0.178355,-0.125777,0.014517
"Pyrrolidone, N-vinyl-.Vinyl ethylene glycol glycidyl ether",0.06,-0.232529,-0.222882,-0.034319,0.020052,-0.214269,-0.199943,-0.039613,0.015297,-0.217372,-0.169302,-0.099849,0.016189
"Ethylene.Phosphonate, vinyl-, bis(2-chloroethyl)",7.73,-0.243725,-0.237877,-0.055316,-0.007031,-0.315363,-0.244627,-0.024911,0.059284,-0.236571,-0.175558,-0.104973,-0.007656
"Itaconamate, N-phenyl, ethyl.Styrene",0.45,-0.230012,-0.203579,-0.064886,-0.034535,-0.206643,-0.191746,-0.090921,-0.037133,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, methyl.Methacrylate, 2-(N,N-dimethyl-carbamoyloxy)ethyl",1.32,-0.228916,-0.210568,-0.075333,0.017485,-0.258109,-0.234553,-0.080381,0.040831,-0.209378,-0.181048,-0.129021,0.00979
"Cyclopentene, 4-,-1,3-dione.Vinylidene chloride",1.88,-0.279512,-0.234893,-0.050623,-0.025023,-0.247191,-0.218105,-0.134501,-0.056942,-0.274769,-0.168126,-0.102489,-0.019386
"Acrylate, α-ethyloxymethyl-, methyl.Styrene",0.37,-0.230012,-0.203579,-0.064886,-0.034535,-0.234185,-0.218449,-0.073033,0.026148,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, α-ethyloxymethyl-, methyl.Styrene",0.37,-0.230012,-0.203579,-0.064886,-0.034535,-0.234185,-0.218449,-0.073033,0.026148,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene, m-nitro-.Styrene, p-chloro-",0.3,-0.243107,-0.204866,-0.073253,-0.047363,-0.246852,-0.227076,-0.120958,-0.08715,-0.231349,-0.151009,-0.111426,-0.044678
"Styrene, m-nitro-.Styrene, p-chloro-",0.3,-0.243107,-0.204866,-0.073253,-0.047363,-0.246852,-0.227076,-0.120958,-0.08715,-0.231349,-0.151009,-0.111426,-0.044678
"Oxazoline, 2-, 2-isopropenyl-.Pyrrolidone, N-vinyl-",0.01,-0.214269,-0.199943,-0.039613,0.015297,-0.2284,-0.200261,-0.062436,0.02659,-0.202238,-0.121465,-0.07697,0.000309
"Oxazoline, 2-, 2-isopropenyl-.Pyrrolidone, N-vinyl-",0.01,-0.214269,-0.199943,-0.039613,0.015297,-0.2284,-0.200261,-0.062436,0.02659,-0.202238,-0.121465,-0.07697,0.000309
"Acrylonitrile.Butadiene, 1,4-dicarboxylate, diethyl",2.79,-0.234118,-0.231598,-0.116515,-0.035446,-0.307886,-0.266671,-0.092915,-0.013216,-0.218952,-0.176012,-0.130798,-0.032276
"Itaconamate, N-(4-methoxyphenyl)-, ethyl.Methacrylate, methyl",1.31,-0.242223,-0.232505,-0.073856,0.03591,-0.203528,-0.172149,-0.088562,-0.030344,-0.220687,-0.179645,-0.127212,0.015165
"Itaconamate, N-(4-methoxyphenyl)-, ethyl.Methacrylate, methyl",1.31,-0.242223,-0.232505,-0.073856,0.03591,-0.203528,-0.172149,-0.088562,-0.030344,-0.220687,-0.179645,-0.127212,0.015165
Isopropenyl acetate.Maleic anhydride,0.002,-0.287338,-0.261721,-0.148221,-0.017578,-0.240628,-0.220305,-0.039797,-0.006936,-0.247381,-0.237675,-0.180897,-0.063949
Isopropenyl acetate.Maleic anhydride,0.002,-0.287338,-0.261721,-0.148221,-0.017578,-0.240628,-0.220305,-0.039797,-0.006936,-0.247381,-0.237675,-0.180897,-0.063949
"Acrylate, thio- butyl.Styrene",0.439,-0.230012,-0.203579,-0.064886,-0.034535,-0.22728,-0.189231,-0.100998,0.010615,-0.223398,-0.14625,-0.104501,-0.032198
"Maleimide, N-hydroxymethyl.Vinylidene chloride",0.666,-0.279512,-0.234893,-0.050623,-0.025023,-0.254482,-0.244053,-0.137566,-0.002218,-0.274769,-0.168126,-0.102489,-0.019386
"Itaconamate, N-(4-methylphenyl)-, methyl.Styrene",0.3,-0.230012,-0.203579,-0.064886,-0.034535,-0.205775,-0.185579,-0.090946,-0.034772,-0.223398,-0.14625,-0.104501,-0.032198
"Styrene.Tetrazole, 2-methyl-5-vinyl-",0.62,-0.243684,-0.225435,-0.072684,-0.045407,-0.230012,-0.203579,-0.064886,-0.034535,-0.237339,-0.163518,-0.117383,-0.051894
"Styrene.Tetrazole, 2-methyl-5-vinyl-",0.62,-0.243684,-0.225435,-0.072684,-0.045407,-0.230012,-0.203579,-0.064886,-0.034535,-0.237339,-0.163518,-0.117383,-0.051894
"Maleimide, N-(2,6-diethylphenyl)-.Methacrylate, methyl",4.78,-0.242223,-0.232505,-0.073856,0.03591,-0.224842,-0.218886,-0.129662,-0.042044,-0.220687,-0.179645,-0.127212,0.015165
"Maleimide, N-(2,6-diethylphenyl)-.Methacrylate, methyl",4.78,-0.242223,-0.232505,-0.073856,0.03591,-0.224842,-0.218886,-0.129662,-0.042044,-0.220687,-0.179645,-0.127212,0.015165
Acrolein diethylacetal.Maleic anhydride,0.07,-0.287338,-0.261721,-0.148221,-0.017578,-0.229587,-0.223473,-0.033546,0.028583,-0.247381,-0.237675,-0.180897,-0.063949
Acrolein diethylacetal.Maleic anhydride,0.07,-0.287338,-0.261721,-0.148221,-0.017578,-0.229587,-0.223473,-0.033546,0.028583,-0.247381,-0.237675,-0.180897,-0.063949
"Pyrrolidone, 1-benzyl-3-methylene-.Styrene",0.555,-0.230012,-0.203579,-0.064886,-0.034535,-0.209131,-0.20586,-0.061857,-0.04038,-0.223398,-0.14625,-0.104501,-0.032198
"Pyrrolidone, 1-benzyl-3-methylene-.Styrene",0.555,-0.230012,-0.203579,-0.064886,-0.034535,-0.209131,-0.20586,-0.061857,-0.04038,-0.223398,-0.14625,-0.104501,-0.032198
"Phosphate, vinyl diethyl.Vinyl chloride",3.4,-0.275305,-0.232771,-0.038977,0.013494,-0.25956,-0.216068,-0.013195,0.016349,-0.266374,-0.159615,-0.090875,0.020184
"Acrylate, methyl.Maleic anhydride",0.012,-0.287338,-0.261721,-0.148221,-0.017578,-0.258109,-0.234553,-0.080381,0.040831,-0.247381,-0.237675,-0.180897,-0.063949
"Dioxolane, 1,3-,4,4-dimethyl-5-methylene-.Pyrrolidone, N-vinyl-",3.87,-0.214269,-0.199943,-0.039613,0.015297,-0.259651,-0.231248,-0.037747,-0.000542,-0.202238,-0.121465,-0.07697,0.000309
Vinyl chloride.Vinyl propionate,0.6,-0.242498,-0.225998,-0.047418,-0.002732,-0.275305,-0.232771,-0.038977,0.013494,-0.232887,-0.140834,-0.08245,-0.024378
Vinyl chloride.Vinyl propionate,0.65,-0.242498,-0.225998,-0.047418,-0.002732,-0.275305,-0.232771,-0.038977,0.013494,-0.232887,-0.140834,-0.08245,-0.024378
Vinyl chloride.Vinyl propionate,0.6,-0.242498,-0.225998,-0.047418,-0.002732,-0.275305,-0.232771,-0.038977,0.013494,-0.232887,-0.140834,-0.08245,-0.024378
Vinyl chloride.Vinyl propionate,0.65,-0.242498,-0.225998,-0.047418,-0.002732,-0.275305,-0.232771,-0.038977,0.013494,-0.232887,-0.140834,-0.08245,-0.024378
"Methacrylate, methyl.N-(2-methacryloxyethyl)-",1.1,-0.213416,-0.197598,-0.088792,-0.076236,-0.242223,-0.232505,-0.073856,0.03591,-0.207687,-0.1737,-0.122961,-0.08047
"Phosphonic acid, 1-phenylvinyl.Vinylidene cyanide",4.58,-0.328739,-0.288926,-0.137447,-0.057306,-0.234096,-0.219787,-0.076909,-0.040593,-0.323315,-0.236658,-0.189922,-0.059079
"Acrylonitrile.Maleimide, N-2-bromophenyl-",0.348,-0.236789,-0.224746,-0.131101,-0.059574,-0.307886,-0.266671,-0.092915,-0.013216,-0.219953,-0.214436,-0.161161,-0.060814
"Acrylonitrile.Maleimide, N-2-bromophenyl-",0.348,-0.236789,-0.224746,-0.131101,-0.059574,-0.307886,-0.266671,-0.092915,-0.013216,-0.219953,-0.214436,-0.161161,-0.060814
Acrylonitrile.Vinyl stearate,0.078,-0.23667,-0.226455,-0.048373,-0.003198,-0.307886,-0.266671,-0.092915,-0.013216,-0.230912,-0.141821,-0.084117,-0.023769
"Methacrylate, methyl.Styrene, p-bromo-",1.1,-0.244428,-0.205606,-0.07525,-0.048666,-0.242223,-0.232505,-0.073856,0.03591,-0.228349,-0.152738,-0.113362,-0.045735
"Methacrylate, methyl.Pyridazone, 2-vinyl-6-phenyl-3-",0.49,-0.217383,-0.199899,-0.109369,-0.069987,-0.242223,-0.232505,-0.073856,0.03591,-0.210344,-0.154446,-0.129026,-0.073193
"Oxirane, 4-vinylphenyl-.Styrene",0.78,-0.230012,-0.203579,-0.064886,-0.034535,-0.232575,-0.19973,-0.0672,-0.038075,-0.223398,-0.14625,-0.104501,-0.032198
"Oxirane, 4-vinylphenyl-.Styrene",0.78,-0.230012,-0.203579,-0.064886,-0.034535,-0.232575,-0.19973,-0.0672,-0.038075,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, tert-butyl.Methacrylate, glycidyl",2.096,-0.240701,-0.236127,-0.07851,0.026094,-0.253071,-0.224891,-0.075393,0.025538,-0.225653,-0.184287,-0.132129,0.009761
"Acrylate, tert-butyl.Methacrylate, glycidyl",2.096,-0.240701,-0.236127,-0.07851,0.026094,-0.253071,-0.224891,-0.075393,0.025538,-0.225653,-0.184287,-0.132129,0.009761
"Acrylate, cis-β-cyano-, methyl.Styrene",0.698,-0.230012,-0.203579,-0.064886,-0.034535,-0.271305,-0.248742,-0.12369,-0.01096,-0.223398,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.913,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.885,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.53,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.7,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.58,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.913,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.885,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.53,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.7,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylate, cyclohexyl.Styrene",0.58,-0.23001199999999997,-0.203579,-0.064886,-0.034535,-0.250592,-0.22826300000000002,-0.075813,0.024616,-0.22339800000000004,-0.14625,-0.104501,-0.032198
"Acrylamide, N-methylol.Acrylonitrile",0.7,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.236916,-0.224383,-0.07763,0.009051,-0.292009,-0.20545899999999997,-0.14659,-0.015383
"Acrylamide, N-methylol.Acrylonitrile",0.98,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.236916,-0.224383,-0.07763,0.009051,-0.292009,-0.20545899999999997,-0.14659,-0.015383
"Acrylamide, N-methylol.Acrylonitrile",0.22,-0.307886,-0.266671,-0.09291500000000001,-0.013216,-0.236916,-0.224383,-0.07763,0.009051,-0.292009,-0.20545899999999997,-0.14659,-0.015383
"Butadiene, 2-chloro-.Methacrylate, isobutyl",0.9,-0.240541,-0.229298,-0.071905,0.023504,-0.26474,-0.21853,-0.072528,0.004882,-0.218305,-0.178355,-0.125777,0.014517
"Methacrylate, methyl.Styrene, o-chloro-",1.37,-0.227645,-0.211,-0.070852,-0.044931,-0.242223,-0.232505,-0.073856,0.03591,-0.219961,-0.154349,-0.114604,-0.042337
"Methacrylate, methyl.Styrene, o-chloro-",1.34,-0.227645,-0.211,-0.070852,-0.044931,-0.242223,-0.232505,-0.073856,0.03591,-0.219961,-0.154349,-0.114604,-0.042337
"Itaconimide, N-(p-chlorophenyl)-.Styrene",0.15,-0.230012,-0.203579,-0.064886,-0.034535,-0.232589,-0.219036,-0.099636,-0.064055,-0.223398,-0.14625,-0.104501,-0.032198
"Itaconimide, N-(p-chlorophenyl)-.Styrene",0.15,-0.230012,-0.203579,-0.064886,-0.034535,-0.232589,-0.219036,-0.099636,-0.064055,-0.223398,-0.14625,-0.104501,-0.032198
Acrolein diethylacetal.Acrylonitrile,11.19,-0.307886,-0.266671,-0.092915,-0.013216,-0.229587,-0.223473,-0.033546,0.028583,-0.292009,-0.205459,-0.14659,-0.015383
"Acrylate, ethyl.Pyridine, 4-vinyl-",2.58,-0.22781,-0.214362,-0.084544,-0.045535,-0.256191,-0.231242,-0.078408,0.030931,-0.207267,-0.169257,-0.126719,-0.041982
"Acrylate, ethyl.Pyridine, 4-vinyl-",2.58,-0.22781,-0.214362,-0.084544,-0.045535,-0.256191,-0.231242,-0.078408,0.030931,-0.207267,-0.169257,-0.126719,-0.041982
"Methacrylate, methyl.Pyrrolidone, 1-benzyl-3-methylene-5-methyl",2.28,-0.208662,-0.205431,-0.05942,0.015413,-0.242223,-0.232505,-0.073856,0.03591,-0.197259,-0.162545,-0.112183,0.015604
"Mesaconate, dimethyl.Styrene",0.98,-0.230012,-0.203579,-0.064886,-0.034535,-0.235929,-0.227403,-0.078523,-0.019889,-0.223398,-0.14625,-0.104501,-0.032198
"Mesaconate, dimethyl.Styrene",0.98,-0.230012,-0.203579,-0.064886,-0.034535,-0.235929,-0.227403,-0.078523,-0.019889,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, methyl.Vinyl isothiocyanate",0.6,-0.236303,-0.214457,-0.071927,-0.054547,-0.242223,-0.232505,-0.073856,0.03591,-0.226631,-0.154041,-0.112484,-0.048183
"Methacrylate, methyl.Vinyl isothiocyanate",0.6,-0.236303,-0.214457,-0.071927,-0.054547,-0.242223,-0.232505,-0.073856,0.03591,-0.226631,-0.154041,-0.112484,-0.048183
"Propene, 3-chloro-2-chloromethyl-.Styrene",3.37,-0.230012,-0.203579,-0.064886,-0.034535,-0.25853,-0.248051,-0.065323,-0.013915,-0.223398,-0.14625,-0.104501,-0.032198
"Propene, 3-chloro-2-chloromethyl-.Styrene",3.37,-0.230012,-0.203579,-0.064886,-0.034535,-0.25853,-0.248051,-0.065323,-0.013915,-0.223398,-0.14625,-0.104501,-0.032198
Acrylonitrile.Butadiene-1-carboxylic acid,4.0,-0.232801,-0.230607,-0.100733,-0.00837,-0.307886,-0.266671,-0.092915,-0.013216,-0.226724,-0.193521,-0.143229,-0.028423
Acrylonitrile.Butadiene-1-carboxylic acid,11.0,-0.232801,-0.230607,-0.100733,-0.00837,-0.307886,-0.266671,-0.092915,-0.013216,-0.226724,-0.193521,-0.143229,-0.028423
Acrylonitrile.Butadiene-1-carboxylic acid,4.0,-0.232801,-0.230607,-0.100733,-0.00837,-0.307886,-0.266671,-0.092915,-0.013216,-0.226724,-0.193521,-0.143229,-0.028423
Acrylonitrile.Butadiene-1-carboxylic acid,11.0,-0.232801,-0.230607,-0.100733,-0.00837,-0.307886,-0.266671,-0.092915,-0.013216,-0.226724,-0.193521,-0.143229,-0.028423
Isobutylene.Maleic anhydride,0.065,-0.287338,-0.261721,-0.148221,-0.017578,-0.297473,-0.215633,-0.008148,0.03112,-0.247381,-0.237675,-0.180897,-0.063949
"Methacrylate, methyl.Naphthalene, 1-vinyl-",0.574,-0.224543,-0.190652,-0.075045,-0.039374,-0.242223,-0.232505,-0.073856,0.03591,-0.202162,-0.146356,-0.11085,-0.054239
"Methacrylate, 2-acetoxyethyl.Styrene",0.44,-0.230012,-0.203579,-0.064886,-0.034535,-0.238565,-0.234419,-0.078707,-0.028715,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, 2-acetoxyethyl.Styrene",0.44,-0.230012,-0.203579,-0.064886,-0.034535,-0.238565,-0.234419,-0.078707,-0.028715,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylamide, N-p-tolyl-.Methacrylate, methyl",1.43,-0.242223,-0.232505,-0.073856,0.03591,-0.214767,-0.192558,-0.064735,-0.035486,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylamide, N-p-tolyl-.Methacrylate, methyl",1.43,-0.242223,-0.232505,-0.073856,0.03591,-0.214767,-0.192558,-0.064735,-0.035486,-0.220687,-0.179645,-0.127212,0.015165
"Methacrylate, hexyl.Styrene",0.58,-0.230012,-0.203579,-0.064886,-0.034535,-0.239477,-0.228111,-0.070916,0.021522,-0.223398,-0.14625,-0.104501,-0.032198
"Methacrylate, hexyl.Styrene",0.58,-0.230012,-0.203579,-0.064886,-0.034535,-0.239477,-0.228111,-0.070916,0.021522,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene, 2-chloro-.Styrene",0.05,-0.230012,-0.203579,-0.064886,-0.034535,-0.26474,-0.21853,-0.072528,0.004882,-0.223398,-0.14625,-0.104501,-0.032198
"Butadiene, 2-chloro-.Styrene",0.025,-0.230012,-0.203579,-0.064886,-0.034535,-0.26474,-0.21853,-0.072528,0.004882,-0.223398,-0.14625,-0.104501,-0.032198
